evaluations raw_y
1 -2599.0000000000
6 -1868.0000000000
8 -976.0000000000
17 -376.0000000000
19 -196.0000000000
20 -70.0000000000
8678 -68.0000000000
9019 -67.0000000000
10000 -1164.0000000000
evaluations raw_y
1 -137.0000000000
13 -115.0000000000
4120 -114.0000000000
7857 -113.0000000000
10000 -1242.0000000000
evaluations raw_y
1 -1653.0000000000
4 -1343.0000000000
5 49.8400000000
66 50.5600000000
144 88.9700000000
168 97.7300000000
232 115.9900000000
352 124.1500000000
383 128.4100000000
448 140.9900000000
497 150.8500000000
503 169.5200000000
517 170.0400000000
521 183.9600000000
825 186.9900000000
1400 189.7000000000
3639 200.9000000000
10000 -1262.0000000000
