evaluations raw_y
1 -317.0000000000
2 -110.0000000000
5 -70.0000000000
7 221.0000000000
19 274.0000000000
24 289.0000000000
28 306.0000000000
33 337.0000000000
41 387.0000000000
122 388.0000000000
146 389.0000000000
163 415.0000000000
5983 416.0000000000
5997 417.0000000000
10000 417.0000000000
evaluations raw_y
1 -9.0000000000
58 -8.0000000000
63 -7.0000000000
184 -6.0000000000
222 -5.0000000000
251 -4.0000000000
404 -3.0000000000
501 -2.0000000000
584 -1.0000000000
625 373.0000000000
665 381.0000000000
676 392.0000000000
1716 393.0000000000
1721 394.0000000000
1728 400.0000000000
1758 403.0000000000
1853 411.0000000000
2160 413.0000000000
2199 423.0000000000
2509 425.0000000000
6080 426.0000000000
6696 429.0000000000
8761 431.0000000000
10000 -1.0000000000
evaluations raw_y
1 -199.0000000000
9 -132.0000000000
21 -131.0000000000
47 -130.0000000000
57 -129.0000000000
68 -128.0000000000
90 -126.0000000000
102 -124.0000000000
124 -122.0000000000
138 -121.0000000000
145 -119.0000000000
155 -116.0000000000
173 -115.0000000000
188 -113.0000000000
196 -112.0000000000
206 -111.0000000000
225 -109.0000000000
244 -108.0000000000
253 -107.0000000000
272 -106.0000000000
282 -105.0000000000
303 -103.0000000000
336 -102.0000000000
337 -101.0000000000
359 -100.0000000000
360 -99.0000000000
367 -97.0000000000
386 -96.0000000000
401 -95.0000000000
412 -94.0000000000
414 -93.0000000000
428 -92.0000000000
439 -90.0000000000
452 -89.0000000000
462 -88.0000000000
479 -86.0000000000
496 -85.0000000000
503 -83.0000000000
531 -82.0000000000
556 -81.0000000000
562 -80.0000000000
575 -78.0000000000
586 -77.0000000000
594 -76.0000000000
605 -74.0000000000
645 -72.0000000000
652 -71.0000000000
657 -70.0000000000
665 -69.0000000000
680 -68.0000000000
701 -66.0000000000
718 -64.0000000000
725 -63.0000000000
739 -62.0000000000
742 -61.0000000000
753 -60.0000000000
812 -59.0000000000
845 -58.0000000000
866 -57.0000000000
876 -56.0000000000
896 -55.0000000000
910 -54.0000000000
949 -53.0000000000
957 -52.0000000000
977 -50.0000000000
1001 -49.0000000000
1016 -47.0000000000
1058 -46.0000000000
1084 -45.0000000000
1102 -44.0000000000
1129 -43.0000000000
1135 -42.0000000000
1161 -41.0000000000
1181 -40.0000000000
1263 -39.0000000000
1273 -38.0000000000
1286 -37.0000000000
1329 -36.0000000000
1347 -35.0000000000
1400 -34.0000000000
1434 -33.0000000000
1465 -31.0000000000
1509 -30.0000000000
1551 -29.0000000000
1576 -28.0000000000
1596 -26.0000000000
1680 -25.0000000000
1709 -24.0000000000
1753 -23.0000000000
1775 -22.0000000000
1857 -21.0000000000
1905 -20.0000000000
1928 -19.0000000000
2018 -18.0000000000
2042 -16.0000000000
2053 -15.0000000000
2111 -14.0000000000
2249 -13.0000000000
2277 -12.0000000000
2307 -11.0000000000
2338 -10.0000000000
2346 -9.0000000000
2597 -8.0000000000
2697 -7.0000000000
2700 -6.0000000000
2727 -5.0000000000
2748 -4.0000000000
2852 -3.0000000000
3238 -2.0000000000
3249 -1.0000000000
3525 391.0000000000
3526 403.0000000000
3729 405.0000000000
3945 406.0000000000
3980 407.0000000000
4779 408.0000000000
4800 410.0000000000
4802 413.0000000000
4820 414.0000000000
8980 415.0000000000
9658 420.0000000000
10000 -2.0000000000
